Timestamp,Text,User,Platform,Hashtags,Retweets,Likes,Country,Sentiment
5/20/2021 17:30,Overwhelmed by the support received during a personal challenge., PersonalJourney , Facebook , #Overwhelmed #SupportiveCommunity          ,25,50, USA               , Overwhelmed   
1/10/2023 12:00,Excitement builds as the countdown to a long-awaited vacation begins. , VacationDreamer , Instagram , #Excitement #VacationCountdown        ,30,60, France            , Excitement 
12/5/2018 8:45,"Reflecting on life's journey, grateful for the lessons learned. ", LifeLearner   , Twitter  , #Gratitude #LifeLessons                    ,35,70, Brazil            , Gratitude   
3/15/2020 18:30,Bittersweet emotions arise while bidding farewell to a dear friend. , FarewellSender , Instagram , #Bittersweet #Farewell                     ,20,40, Japan             , Bittersweet 
8/22/2016 15:10,Curiosity sparked by exploring a mysterious ancient ruin.      , HistoryExplorer , Facebook , #Curiosity #AncientDiscovery          ,18,35, Greece            , Curiosity     
8/20/2019 16:00,Admiration for the intricate details of a handcrafted masterpiece. , CraftEnthusiast , Instagram , #Admiration #HandcraftedArt               ,25,50, USA               , Admiration    
12/8/2021 19:30,Overjoyed by the warmth of a cozy fireplace on a winter evening.   , WinterLover     , Twitter  , #Overjoyed #WinterWarmth                  ,18,35, Canada            , Overjoyed     
6/10/2020 20:45,Inspiration strikes while observing the colors of a vibrant sunset., SunsetWatcher   , Instagram , #Inspiration #ColorfulSunset             ,30,60, UK                , Inspiration   
2/28/2022 7:15,Motivated to achieve fitness goals after an invigorating workout.  , FitnessJunkie   , Facebook , #Motivation #FitnessGoals                 ,40,80, Australia          , Motivation    
4/15/2017 8:00,Gratitude for the simple joys found in a cup of morning coffee.    , CoffeeLover     , Twitter  , #Gratitude #MorningCoffee                 ,22,45, India             , Gratitude     
9/5/2018 14:20,Feeling empowered after conquering a challenging hiking trail.     , HikingExplorer  , Instagram , #Empowerment #HikingAdventure             ,35,70, USA               , Empowerment   
10/22/2022 12:45,Amused by the antics of playful kittens during playtime.           , KittyObserver   , Facebook , #Amusement #PlayfulKittens               ,15,30, Canada            , Amusement     
7/2/2016 23:30,Contemplating life's mysteries under the starry night sky.         , Stargazer       , Twitter  , #Contemplation #StarryNight               ,28,55, UK                , Contemplation 
11/18/2020 17:10,Joyful reunion with long-lost friends after years of separation.   , FriendshipRenewal , Instagram , #JoyfulReunion #Friendship               ,20,40, India             , JoyfulReunion 
3/5/2023 15:00,Excitement builds while preparing for a surprise celebration.     , CelebrationPlanner , Facebook , #Excitement #SurpriseCelebration         ,30,60, Australia          , Excitement    
12/1/2015 11:30,Satisfaction derived from successfully completing a DIY project.  , DIYEnthusiast   , Twitter  , #Satisfaction #DIYProject                 ,25,50, USA               , Satisfaction  
9/10/2021 9:45,Feeling blessed for the supportive community in times of need.    , CommunityHelper , Instagram , #Blessed #SupportiveCommunity            ,18,35, UK                , Blessed       
5/12/2018 14:20,Captivated by the serenity of a tranquil garden in full bloom.     , GardenEnthusiast , Facebook , #Serenity #TranquilGarden                ,22,45, Canada            , Serenity      
7/25/2022 10:00,Anticipation for an upcoming adventure in an exotic destination.   , Wanderlust      , Twitter  , #Anticipation #AdventureAwaits           ,40,80, India             , Anticipation  
3/8/2019 18:30,Reflecting on personal growth achieved through life experiences.  , GrowthSeeker    , Instagram , #Reflection #PersonalGrowth              ,35,70, USA               , Reflection    
1/28/2017 21:15,Nostalgic memories flood in while revisiting childhood favorites. , ChildhoodMemories , Facebook , #Nostalgia #ChildhoodFavorites           ,20,40, Australia          , Nostalgia     
11/14/2016 13:45,Appreciation for the vibrant culture experienced during travel.   , CultureExplorer , Twitter  , #Appreciation #CulturalExperience        ,28,55, UK                , Appreciation  
4/2/2020 17:30,Confidence soars after overcoming public speaking anxiety.       , PublicSpeaker   , Instagram , #Confidence #OvercomingAnxiety          ,15,30, USA               , Confidence    
1/15/2023 19:00,Contentment in the midst of a family gathering filled with laughter. , FamilyCelebration , Facebook , #Contentment #FamilyLaughter             ,25,50, Canada            , Contentment   
8/7/2018 12:15,Enthusiasm for learning new skills and expanding knowledge.      , LifelongLearner , Twitter  , #Enthusiasm #SkillBuilding               ,30,60, India             , Enthusiasm    
10/18/2019 16:45,Surprise and delight at discovering a hidden gem in the city.    , CityExplorer    , Instagram , #Surprise #HiddenGem                      ,18,35, UK                , Surprise      
6/30/2022 7:00,A sense of accomplishment after completing a challenging workout., FitnessAchiever , Facebook , #Accomplishment #FitnessSuccess         ,22,45, Australia          , Accomplishment 
6/12/2017 18:20,Wonderment at the beauty of a double rainbow after the rain.     , RainbowChaser   , Twitter  , #Wonderment #DoubleRainbow               ,35,70, USA               , Wonderment    
7/5/2021 9:30,Optimism for a bright future amidst challenging times.           , FutureOptimist  , Instagram , #Optimism #BrightFuture                  ,20,40, Canada            , Optimism      
4/15/2016 14:50,Pride in achieving a personal milestone in career progression.   , CareerAchiever  , Facebook , #Pride #CareerMilestone                  ,28,55, UK                , Pride         
2/10/2020 11:15,Happiness blooms like flowers in a garden on a sunny day.        , SunnyDayEnthusiast , Twitter  , #Happiness #SunnyDay                      ,15,30, India             , Happiness     
9/22/2018 16:30,Elation over discovering a rare book in a quaint bookstore.      , Bookworm        , Instagram , #Elation #RareBookDiscovery              ,40,80, USA               , Elation       
11/8/2015 10:00,Curiosity piqued by the mysteries of an ancient archaeological site., ArchaeologyEnthusiast , Facebook , #Curiosity #AncientMysteries            ,18,35, Australia          , Curiosity   
8/10/2022 22:00,Mesmerized by the cosmic dance of fireflies on a moonlit night.    , NightSkyObserver , Instagram , #Enchantment #CosmicFireflies             ,25,50, Brazil           , Enchantment   
4/5/2019 17:30,Intrigued by the symphony of colors in an abstract art exhibition. , ArtConnoisseur  , Twitter  , #Intrigue #AbstractArt                   ,18,35, France           , Intrigue      
12/15/2020 15:45,Giggles and joy echo in the air during a children's playdate.      , PlayfulParent   , Facebook , #PlayfulJoy #ChildrensPlaydate           ,22,45, Japan            , PlayfulJoy    
10/20/2017 8:15,Enveloped in serenity while practicing mindfulness by the lake.    , ZenSeeker       , Instagram , #Mindfulness #LakeTranquility            ,35,70, Canada           , Mindfulness   
2/28/2021 13:00,Chasing dreams like a kite soaring high in the vast open sky.      , SkyDreamer      , Twitter  , #DreamChaser #SkyHighDreams              ,30,60, Australia         , DreamChaser   
6/12/2018 20:30,Spellbound by the elegance of a ballroom dance under crystal chandeliers. , DanceEnthusiast , Facebook , #Elegance #BallroomDance                ,28,55, UK               , Elegance 
3/8/2016 14:20,Whimsical delight in a world of fairy tales and magical creatures.  , FairyTaleExplorer , Instagram , #Whimsy #MagicalWorld                    ,20,40, USA             , Whimsy        
4/18/2023 17:10,Pensive contemplation amid the ancient ruins of a forgotten civilization. , RuinsExplorer   , Twitter  , #Pensive #AncientCivilization           ,18,35, Greece           , Pensive 
7/25/2020 12:45,Embracing the thrill of speed on a rollercoaster's exhilarating twists. , RollercoasterFan , Facebook , #Thrill #RollercoasterAdventure        ,22,45, Germany         , Thrill      
11/30/2019 19:30,Harmony resonates as musicians play a melody of unity and togetherness. , MusicHarmonist  , Instagram , #Harmony #MusicalUnity                   ,35,70, Sweden          , Harmony    
9/1/2015 16:00,A burst of creativity in the quiet solitude of an artist's studio.  , StudioArtist    , Twitter  , #Creativity #ArtistsHaven               ,15,30, Italy           , Creativity   
5/5/2022 10:15,Radiant joy akin to blooming flowers on a sun-kissed spring morning. , SpringEnthusiast , Facebook , #Radiance #SpringBlooms                 ,25,50, Netherlands     , Radiance    
7/8/2018 23:00,A sense of wonder at the vastness of the cosmos on a stargazing night. , CosmosExplorer  , Instagram , #Wonder #StargazingAdventure            ,40,80, South Africa    , Wonder     
9/20/2021 14:30,Rejuvenated by the salty breeze and the sound of waves at the seaside. , SeaBreezeLover , Twitter  , #Rejuvenation #SeasideEscape            ,18,35, Spain           , Rejuvenation 
11/15/2016 11:45,Whispers of inspiration from the rustling leaves in a serene forest. , ForestDreamer   , Facebook , #Inspiration #ForestWhispers            ,28,55, Portugal        , Inspiration 
1/12/2020 18:00,Savoring the warmth of a cup of cocoa on a chilly winter evening.   , WinterWarmth    , Instagram , #Coziness #WarmWinterEvening           ,30,60, Switzerland     , Coziness     
12/28/2017 19:15,Heartfelt gratitude for the laughter shared during a family reunion. , FamilyGatherer , Facebook , #Gratitude #FamilyLaughter              ,22,45, Austria         , Gratitude  
3/2/2019 20:20,"Embarking on a culinary adventure, savoring exotic flavors around the world. ", CulinaryExplorer , Twitter  , #Adventure #CulinaryJourney             ,35,70, Belgium         , Adventure 
6/8/2022 15:30,Euphoria floods in as the final puzzle piece clicks into place.       , PuzzleSolver    , Instagram , #Euphoria #PuzzleCompletion            ,20,40, Denmark         , Euphoria   
8/18/2018 14:45,Awe-inspired by the grandeur of an ancient cathedral's intricate architecture. , CathedralVisitor , Facebook , #Awe #ArchitecturalGrandeur            ,18,35, Czech Republic  , Awe    
8/10/2022 22:00,Captivated by the ethereal beauty of a field filled with fireflies. , NightSkyObserver , Instagram , #Enchantment #FireflyField              ,25,50, Brazil           , Enchantment   
4/5/2019 17:30,Immersed in the enchanting melodies of a street musician's violin. , MusicLover      , Twitter  , #Melodic #StreetMusic                   ,18,35, France           , Melodic       
12/15/2020 15:45,Joyful laughter resonates through a lively summer carnival.         , CarnivalGoer    , Facebook , #FestiveJoy #SummerCarnival             ,22,45, Japan            , FestiveJoy    
10/20/2017 8:15,Exploring the universe within during a mindful meditation session. , MindfulExplorer , Instagram , #InnerJourney #MeditationBliss          ,35,70, Canada           , InnerJourney  
2/28/2021 13:00,Soaring like a free spirit on the winds of a coastal cliff.        , CoastalExplorer , Twitter  , #Freedom #CoastalAdventure              ,30,60, Australia         , Freedom       
6/12/2018 20:30,Dazzled by the elegance of a masquerade ball's dazzling costumes. , MasqueradeAttendee , Facebook , #Dazzle #MasqueradeElegance            ,28,55, UK               , Dazzle        
3/8/2016 14:20,Whimsical delight in a world of whimsical fairy tales.             , FairyTaleAdventurer , Instagram , #Whimsy #FairyTaleMagic                 ,20,40, USA             , Whimsy        
4/18/2023 17:10,Reflective contemplation amid the ruins of a forgotten era.        , RuinsExplorer   , Twitter  , #Reflection #ForgottenEra               ,18,35, Greece           , Reflection    
7/25/2020 12:45,Riding the adrenaline rush on a rollercoaster's wild twists.      , ThrillSeeker    , Facebook , #Adrenaline #RollercoasterThrills      ,22,45, Germany         , Adrenaline     
11/30/2019 19:30,Harmony resonates as musicians play a symphony of unity.           , MusicHarmonist  , Instagram , #Harmony #MusicalUnity                   ,35,70, Sweden          , Harmony       
9/1/2015 16:00,A burst of artistic creativity in the quietude of an artist's studio. , StudioArtist    , Twitter  , #ArtisticBurst #StudioCreativity       ,15,30, Italy           , ArtisticBurst 
5/5/2022 10:15,Radiant joy akin to blossoming flowers on a sunlit spring morning. , SpringEnthusiast , Facebook , #Radiance #SpringBlooms                 ,25,50, Netherlands     , Radiance      
7/8/2018 23:00,Awe-inspired by the vastness of the cosmos on a stargazing night.   , CosmosExplorer  , Instagram , #Wonder #StargazingAdventure            ,40,80, South Africa    , Wonder       
9/20/2021 14:30,Rejuvenated by the salty breeze and the sound of waves at the seaside. , SeaBreezeLover , Twitter  , #Rejuvenation #SeasideEscape            ,18,35, Spain           , Rejuvenation 
11/15/2016 11:45,Whispers of inspiration from the rustling leaves in a serene forest. , ForestDreamer   , Facebook , #Inspiration #ForestWhispers            ,28,55, Portugal        , Inspiration  
1/12/2020 18:00,Savoring the warmth of a cup of cocoa on a chilly winter evening.   , WinterWarmth    , Instagram , #Coziness #WarmWinterEvening           ,30,60, Switzerland     , Coziness     
12/28/2017 19:15,Heartfelt gratitude for the laughter shared during a family reunion. , FamilyGatherer , Facebook , #Gratitude #FamilyLaughter              ,22,45, Austria         , Gratitude  
3/2/2019 20:20,"Embarking on a culinary odyssey, savoring flavors around the world. ", CulinaryExplorer , Twitter  , #CulinaryOdyssey #FlavorsAroundTheWorld ,35,70, Belgium         , CulinaryOdyssey 
6/8/2022 15:30,Euphoria floods in as the final puzzle piece fits perfectly.       , PuzzleSolver    , Instagram , #Euphoria #PerfectPuzzle               ,20,40, Denmark         , Euphoria     
8/18/2018 14:45,Awe-struck by the grandeur of an ancient cathedral's intricate architecture. , CathedralVisitor , Facebook , #Awe #ArchitecturalGrandeur            ,18,35, Czech Republic  , Awe    
11/8/2015 10:00,Curiosity awakened by the mysteries of an ancient archaeological site. , ArchaeologyEnthusiast , Instagram , #Curiosity #AncientMysteries          ,18,35, Australia , Curiosity  
12/2/2020 17:30,Giddy with excitement as the first snowflakes dance from the sky. , SnowfallEnthusiast , Twitter  , #Excitement #SnowfallMagic             ,22,45, Canada         , Excitement   
6/10/2017 12:15,Contentment envelops as the aroma of freshly baked bread fills the air. , BreadLover     , Instagram , #Contentment #FreshBreadAroma          ,28,55, France          , Contentment 
4/15/2021 14:20,Inspired by the resilience of a lone tree standing tall in a storm. , NatureResilient , Facebook , #Resilience #StandingTall              ,35,70, USA             , Resilience   
9/28/2019 19:45,"Lost in the pages of a captivating novel, transported to another world. ", Bookworm       , Twitter  , #Immersion #CaptivatingNovel           ,20,40, UK              , Immersion 
12/5/2016 21:00,Drenched in nostalgia while flipping through an old family photo album. , FamilyHistorian , Instagram , #Nostalgia #FamilyPhotoAlbum           ,25,50, India          , Nostalgia 
2/10/2018 23:30,Spark of inspiration ignites like a shooting star in the night sky. , NightSkyWatcher , Facebook , #Spark #InspirationIgnited             ,30,60, Australia      , Spark        
2/15/2023 8:30,Imbued with gratitude for the simple pleasure of a warm cup of tea. , TeaEnthusiast  , Twitter  , #Gratitude #WarmTea                    ,18,35, Japan           , Gratitude    
8/22/2015 15:00,Marveling at the kaleidoscope of colors in a vibrant street market. , MarketExplorer , Instagram , #Marvel #ColorfulStreetMarket          ,22,45, Brazil          , Marvel       
11/20/2020 18:45,Awash with serenity as the sun sets over a tranquil lakeside retreat. , LakesideRetreater , Facebook , #Serenity #TranquilSunset              ,28,55, Germany       , Serenity   
8/5/2019 21:00,Drowning in sorrow as memories of lost love resurface.            , LostInLove      , Instagram , #Heartbreak #LostLove                    ,15,30, USA             , Heartbreak    
2/12/2021 16:45,Numbness sets in as the weight of loneliness grows heavier.       , SolitudeSeeker , Twitter  , #Loneliness #HeavyHeart                  ,18,35, Canada          , Loneliness    
11/28/2020 14:20,"Tears fall like raindrops, mourning the end of a cherished friendship. ", FriendshipsEnd  , Facebook , #Grief #LostFriendship                  ,22,45, UK              , Grief      
5/15/2016 22:30,"Despair clouds the mind, feeling adrift in an endless sea of darkness. ", LostInDarkness  , Instagram , #Despair #EndlessDarkness               ,28,55, Australia        , Despair   
9/10/2018 13:15,"Shattered by betrayal, trust crumbles like fragile glass.          ", BrokenTrust     , Twitter  , #Betrayal #ShatteredTrust               ,22,45, Germany         , Betrayal      
3/20/2022 19:30,"Aching heart, the symphony of pain plays in the silence of solitude. ", SilentSufferer  , Facebook , #Suffering #HeartacheSymphony          ,25,50, Brazil          , Suffering 
7/18/2017 17:45,"Emotional storm, a whirlwind of sadness engulfs every thought.    ", StormyFeelings  , Instagram , #EmotionalStorm #SadnessWhirlwind      ,30,60, India          , EmotionalStorm 
12/15/2018 10:00,"Haunted by regrets, the ghost of the past lingers relentlessly.   ", LingeringGhost  , Twitter  , #Regret #HauntedPast                    ,18,35, France         , Regret        
6/28/2015 21:15,"Torn apart by grief, the echoes of loss reverberate through the soul. ", EchoesOfLoss    , Facebook , #Grief #TornApart                       ,28,55, Italy         , Grief      
4/2/2020 14:20,"Isolation deepens, an emotional winter where warmth is but a distant memory. ", WinterOfEmotions , Instagram , #Isolation #EmotionalWinter            ,35,70, Japan       , Isolation 
10/8/2019 18:30,"Soul-crushing disappointment, hopes shattered like fragile glass. ", ShatteredHopes  , Twitter  , #Disappointment #CrushedHopes          ,20,40, Spain        , Disappointment 
11/22/2016 9:45,"Painful echoes of a love once cherished, now lost in the abyss of time. ", AbyssOfTime     , Facebook , #LostLove #PainfulEchoes               ,22,45, Netherlands  , LostLove 
8/18/2022 22:00,"Heartache deepens, a solitary journey through the abyss of despair. ", SolitaryDescent , Instagram , #Despair #AbyssOfHeartache             ,40,80, South Africa , Despair   
3/12/2017 23:30,"Melancholy lingers, a bittersweet serenade in the quietude of solitude. ", SerenadeOfSolitude , Twitter , #Melancholy #QuietSerenade             ,18,35, UK         , Melancholy 
12/15/2015 16:15,"Bitterness like a poison, seeping into every crevice of the wounded heart. ", PoisonedHeart   , Facebook , #Bitterness #WoundedHeart              ,25,50, Australia   , Bitterness 
9/5/2021 13:30,"Emotional exhaustion, the weight of the world crushing weary shoulders. ", WearySoulCrushed , Instagram , #Exhaustion #CrushedSpirit             ,35,70, Canada     , Exhaustion 
5/22/2018 20:45,"Sorrowful echoes, a symphony of pain played by the strings of loss. ", StringsOfSorrow , Twitter  , #Sorrow #SymphonyOfLoss                ,18,35, Germany     , Sorrow      
7/10/2016 18:20,"Darkness descends, engulfing the soul in the shadows of despair.  ", SoulInShadow    , Facebook , #Darkness #SoulEngulfed                 ,28,55, USA         , Darkness     
4/30/2019 14:00,"Desperation whispers, the silent plea for a glimmer of hope in the abyss. ", WhisperedDespair , Instagram , #Desperation #GlimmerOfHope            ,22,45, France    , Desperation 
1/8/2022 11:30,"Heart in ruins, the remnants of shattered dreams scattered in the wind. ", DreamsInWind    , Twitter  , #Ruins #ShatteredDreams                ,20,40, Brazil     , Ruins      
9/10/2017 19:15,"Shattered by the echoes of a shattered dream, fragments of hope scattered. ", DreamEchoes , Twitter , #Desolation #ScatteredHope ,20,40, Australia , Desolation 
4/18/2022 11:30,"Avoiding the thorns of regret, walking barefoot on the path of remorse. ", RemorseWalker , Instagram , #Regret #PathOfRemorse ,25,50, Canada , Regret 
12/5/2018 21:45,"In the labyrinth of grief, the walls echo with the footsteps of lost joy. ", JoyLabyrinth , Facebook , #Grief #LostJoyFootsteps ,18,35, USA , Grief 
6/28/2016 14:20,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly. ", SolitudeSeas , Twitter , #Loneliness #CrashingWaves ,22,45, UK , Loneliness 
10/22/2019 17:00,"The bitterness of betrayal, a taste that lingers, staining the palate of trust. ", PalateStainer , Instagram , #Bitterness #StainedTrust ,15,30, Germany , Bitterness 
3/15/2021 22:45,"In the ruins of hope, echoes of shattered dreams whisper tales of loss. ", HopeRuins , Facebook , #Desolation #WhisperedLoss ,28,55, Brazil , Desolation 
8/10/2017 19:30,"Sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair. ", OceanSinker , Twitter , #Heartbreak #RippleOfDespair ,22,45, France , Heartbreak 
1/28/2023 14:30,"Tears, the ink staining the pages of a journal, a testament to silent grief. ", InkJournalist , Instagram , #Grief #SilentTears ,30,60, India , Grief 
12/12/2016 10:00,"In the wasteland of lost trust, the echoes of broken promises reverberate. ", TrustWasteland , Facebook , #Betrayal #ReverberatingPromises ,25,50, Italy , Betrayal 
7/18/2020 15:15,"Avoiding the shards of shattered dreams, walking the tightrope of resilience. ", DreamTightrope , Twitter , #Resilience #TightropeWalk ,35,70, Japan , Resilience 
5/20/2022 20:30,"Suffocating in the silence of solitude, where echoes of laughter once thrived. ", EchoedLaughter , Instagram , #Isolation #SilentSolitude ,30,60, South Africa , Isolation 
11/8/2019 14:45,"Haunted by the specter of lost possibilities, a ghost that refuses to fade away. ", PossibilityGhost , Twitter , #Regret #FadingPossibilities ,18,35, Spain , Regret 
3/28/2017 22:00,"In the labyrinth of despair, the echoes of a broken heart reverberate endlessly. ", EndlessLabyrinth , Facebook , #Despair #EndlessReverberation ,28,55, Australia , Despair 
9/15/2020 18:15,"Sinking like autumn leaves in the river of sorrow, carried away by the current. ", RiverOfSorrow , Instagram , #Sorrow #AutumnLeaves ,22,45, Canada , Sorrow 
6/10/2018 13:30,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes. ", DreamGardener , Twitter , #Desolation #ShatteredHopes ,20,40, UK , Desolation 
12/22/2016 21:45,"Tears, the currency of grief, spent in the marketplace of lost love and longing. ", CurrencyOfTears , Facebook , #Grief #LostLoveLonging ,25,50, USA , Grief 
1/5/2021 16:20,"Wandering in the maze of betrayal, the walls closing in with every wrong turn. ", MazeWanderer , Instagram , #Betrayal #ClosingWalls ,15,30, Germany , Betrayal 
4/18/2019 11:00,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after. ", StormSeeker , Twitter , #Heartbreak #CalmAfterStorm ,22,45, Brazil , Heartbreak 
8/28/2017 19:30,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow. ", TapestrySorrow , Facebook , #Despair #UnraveledHope ,18,35, India , Despair 
2/10/2023 14:30,"Like a withered rose in the garden of love, petals fall, a silent surrender to time. ", WitheredRose , Instagram , #Loss #SilentSurrender ,28,55, France , Loss 
7/10/2022 22:15,"In the void of heartache, echoes of a love song play, each note a pang of longing. ", LoveSongEcho , Instagram , #Heartache #LoveSongLonging ,30,60, Japan , Heartache 
5/15/2019 21:30,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories. ", MoonlitMemories , Twitter , #Nostalgia #CherishedMemories ,18,35, Italy , Nostalgia 
11/28/2018 14:00,"In the symphony of grief, each tear is a note, composing a melancholic melody. ", SymphonyOfTears , Facebook , #Grief #MelancholicMelody ,22,45, Germany , Grief 
3/2/2021 17:45,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots. ", VenomousGarden , Instagram , #Betrayal #PoisonedTrust ,25,50, Canada , Betrayal 
10/18/2016 19:30,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend. ", QuicksandFighter , Twitter , #Despair #DeepDescent ,20,40, USA , Despair 
8/15/2020 12:30,"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows. ", DreamCemetery , Facebook , #Desolation #UntoldSorrows ,28,55, France , Desolation 
4/28/2017 16:20,"Swept away by the river of regret, the currents of the past refusing to release. ", RegretRiver , Instagram , #Regret #PastCurrents ,18,35, UK , Regret 
9/10/2019 21:00,"Whispers of lost love linger in the attic of the heart, forgotten but not erased. ", HeartAttic , Twitter , #Loss #ForgottenLove ,22,45, Australia , Loss 
1/28/2022 13:45,"In the gallery of broken promises, each shattered vow framed, a painful exhibition. ", PromiseGallery , Facebook , #Betrayal #ShatteredVows ,15,30, Brazil , Betrayal 
6/15/2016 22:30,"The echoes of solitude, a silent conversation between a soul and its shadows. ", EchoedConversation , Instagram , #Solitude #ShadowConversation ,30,60, Spain , Solitude 
8/20/2021 15:45,"Dancing on sunshine, each step a celebration of the joy found in simple moments. ", SunshineDancer , Instagram , #Joy #SimpleMoments ,40,80, USA , Joy 
4/12/2018 18:30,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher. ", EchoedLaughter , Twitter , #Happiness #SpiritLifter ,35,70, Canada , Happiness 
2/15/2022 12:20,"In the garden of contentment, each bloom whispers tales of inner peace and joy. ", GardenOfJoy , Facebook , #Contentment #InnerPeace ,25,50, UK , Contentment 
10/28/2019 14:15,"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm. ", DreamChaser , Instagram , #Enthusiasm #HopefulJourney ,30,60, Australia , Enthusiasm 
12/22/2017 21:00,"Serenading the stars with a heart full of gratitude, a melody of thankfulness. ", StarSerenader , Twitter , #Gratitude #ThankfulMelody ,22,45, India , Gratitude 
6/10/2020 17:30,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness. ", GlowAchiever , Facebook , #Accomplishment #HappinessMilestone ,28,55, Germany , Accomplishment 
9/18/2016 19:45,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony. ", DanceHarmony , Instagram , #Positivity #SoulUpliftment ,18,35, France , Positivity 
3/10/2023 14:30,"Overflowing with joy, a cup of laughter shared with friends, a moment cherished. ", LaughterCup , Twitter , #Joy #CherishedMoment ,20,40, Japan , Joy 
5/5/2019 12:15,"Draped in the warmth of kindness, a quilt of compassion stitched with love. ", QuiltedCompassion , Facebook , #Kindness #LoveStitches ,25,50, Brazil , Kindness 
8/28/2018 16:00,"In the garden of friendships, each bloom a testament to the beauty of camaraderie. ", FriendshipGarden , Instagram , #Friendship #CamaraderieBlooms ,30,60, South Africa , Friendship 
11/15/2022 20:45,"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection. ", MelodyOfLove , Twitter , #Love #RhythmOfAffection ,35,70, USA , Love 
7/2/2019 17:00,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles. ", ColorfulLaughter , Instagram , #Joy #EndlessSmiles ,40,80, Canada , Joy 
4/18/2021 14:20,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor. ", SymphonyFervor , Facebook , #Excitement #IgnitedSoul ,30,60, UK , Excitement 
2/5/2023 19:30,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder. ", WrappedDelight , Twitter , #Surprise #WonderfulMoment ,25,50, Australia , Surprise 
9/22/2018 12:45,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery. ", MazeDiscovery , Instagram , #Curiosity #TreasuresOfDiscovery ,22,45, India , Curiosity 
12/10/2016 21:15,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness. ", CloudsOfBlessings , Facebook , #Gratitude #ShowerOfThankfulness ,28,55, Germany , Gratitude 
5/28/2020 16:00,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance. ", CometCreativity , Twitter , #Inspiration #BrilliantTrails ,18,35, France , Inspiration 
11/15/2017 22:30,"In the celebration of success, fireworks of accomplishment light up the night sky of triumph. ", FireworksTriumph , Instagram , #Success #NightSkyTriumph ,22,45, Japan , Success 
8/2/2021 19:00,"A symphony of laughter, each note a key to unlocking the door of boundless happiness. ", LaughterSymphony , Facebook , #Happiness #BoundlessLaughter ,30,60, Brazil , Happiness 
3/28/2019 15:30,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride. ", EmotionCarnival , Instagram , #Thrill #WildHeartRide ,35,70, South Africa , Thrill 
5/12/2018 17:30,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams. ", ParisDreamer , Twitter , #Reflection #ParisianDreams ,28,55, France , Reflection 
9/28/2022 15:45,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies. ", DisneylandExplorer , Instagram , #Enchantment #ChildhoodFantasies ,30,60, USA , Enchantment 
11/10/2019 14:00,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed. ", FerrariSpeedster , Facebook , #Excitement #SymphonyOfSpeed ,22,45, Italy , Excitement 
4/2/2021 18:20,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy. ", KeukenhofAdventurer , Instagram , #Joy #SpringtimeColors ,35,70, Netherlands , Joy 
8/22/2017 21:30,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions. ", KyotoAdventurer , Twitter , #Exploration #JapaneseTraditions ,18,35, Japan , Exploration 
6/15/2020 16:45,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur. ", CanyonMarveler , Instagram , #Awe #EarthsGrandeur ,25,50, USA , Awe 
9/10/2016 19:15,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility. ", SantoriniTraveler , Facebook , #Serenity #SunsetHues ,22,45, Greece , Serenity 
1/28/2023 13:00,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization. ", PetraExplorer , Twitter , #Amazement #AncientTales ,30,60, Jordan , Amazement 
4/18/2019 16:30,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city. ", VeniceRomantic , Instagram , #Romance #TimelessCity ,20,40, Italy , Romance 
11/5/2017 22:00,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations. ", MachuPicchuAdventurer , Facebook , #Awe #AncientCivilizations ,28,55, Peru , Awe 
